airline,airline_id,source_airport,source_airport_id,dest_airport,dest_airport_id,codeshare,stops,equipment,source_country,dest_country
FR,4296.0,BRS,490.0,BZR,1360.0,,0,738,United Kingdom,France
FR,4296.0,BRS,490.0,CHQ,1474.0,,0,738,United Kingdom,Greece
FR,4296.0,BRS,490.0,DUB,599.0,,0,738,United Kingdom,Ireland
FR,4296.0,BRS,490.0,EGC,1265.0,,0,738,United Kingdom,France
FR,4296.0,BRS,490.0,FAO,1626.0,,0,738,United Kingdom,Portugal
FR,4296.0,BRS,490.0,GDN,668.0,,0,738,United Kingdom,Poland
FR,4296.0,BRS,490.0,GRO,1222.0,,0,738,United Kingdom,Spain
FR,4296.0,BRS,490.0,IBZ,1225.0,,0,738,United Kingdom,Spain
FR,4296.0,BRS,490.0,KUN,3956.0,,0,738,United Kingdom,Lithuania
FR,4296.0,BRS,490.0,LIG,1270.0,,0,738,United Kingdom,France
FR,4296.0,BRS,490.0,LPA,1054.0,,0,738,United Kingdom,Spain
FR,4296.0,BRS,490.0,MLA,1606.0,,0,738,United Kingdom,Malta
FR,4296.0,BRS,490.0,NOC,600.0,,0,738,United Kingdom,Ireland
FR,4296.0,BRS,490.0,PMI,3998.0,,0,738,United Kingdom,Spain
FR,4296.0,BRS,490.0,POZ,674.0,,0,738,United Kingdom,Poland
FR,4296.0,BRS,490.0,REU,1236.0,,0,738,United Kingdom,Spain
FR,4296.0,BRS,490.0,RZE,675.0,,0,738,United Kingdom,Poland
FR,4296.0,BRS,490.0,TFS,1056.0,,0,738,United Kingdom,Spain
FR,4296.0,BRS,490.0,TSF,1539.0,,0,738,United Kingdom,Italy
FR,4296.0,BRS,490.0,VLC,1246.0,,0,738,United Kingdom,Spain
FR,4296.0,BRS,490.0,WMI,8414.0,,0,738,United Kingdom,Poland
FR,4296.0,BRS,490.0,WRO,680.0,,0,738,United Kingdom,Poland
FR,4296.0,BRU,302.0,AGP,1230.0,,0,738,Belgium,Spain
FR,4296.0,BRU,302.0,ALC,1212.0,,0,738,Belgium,Spain
FR,4296.0,BRU,302.0,BCN,1218.0,,0,738,Belgium,Spain
FR,4296.0,BRU,302.0,FCO,1555.0,,0,738,Belgium,Italy
FR,4296.0,BRU,302.0,LIS,1638.0,,0,738,Belgium,Portugal
FR,4296.0,BRU,302.0,OPO,1636.0,,0,738,Belgium,Portugal
FR,4296.0,BRU,302.0,PMI,3998.0,,0,738,Belgium,Spain
FR,4296.0,BRU,302.0,TSF,1539.0,,0,738,Belgium,Italy
FR,4296.0,BRU,302.0,VLC,1246.0,,0,738,Belgium,Spain
FR,4296.0,BSL,1423.0,DUB,599.0,,0,738,France,Ireland
FR,4296.0,BSL,1423.0,STN,548.0,,0,738,France,United Kingdom
FR,4296.0,BTS,1745.0,AGP,1230.0,,0,738,Slovakia,Spain
FR,4296.0,BTS,1745.0,AHO,1517.0,,0,738,Slovakia,Italy
FR,4296.0,BTS,1745.0,BGY,1525.0,,0,738,Slovakia,Italy
FR,4296.0,BTS,1745.0,BHX,469.0,,0,738,Slovakia,United Kingdom
FR,4296.0,BTS,1745.0,BVA,1367.0,,0,738,Slovakia,France
FR,4296.0,BTS,1745.0,CIA,1553.0,,0,738,Slovakia,Italy
FR,4296.0,BTS,1745.0,CRL,304.0,,0,738,Slovakia,Belgium
FR,4296.0,BTS,1745.0,DUB,599.0,,0,738,Slovakia,Ireland
FR,4296.0,BTS,1745.0,EDI,535.0,,0,738,Slovakia,United Kingdom
FR,4296.0,BTS,1745.0,GRO,1222.0,,0,738,Slovakia,Spain
FR,4296.0,BTS,1745.0,LPL,491.0,,0,738,Slovakia,United Kingdom
FR,4296.0,BTS,1745.0,LTN,492.0,,0,738,Slovakia,United Kingdom
FR,4296.0,BTS,1745.0,PMI,3998.0,,0,738,Slovakia,Spain
FR,4296.0,BTS,1745.0,STN,548.0,,0,738,Slovakia,United Kingdom
FR,4296.0,BTS,1745.0,TPS,1515.0,,0,738,Slovakia,Italy
FR,4296.0,BUD,1489.0,BCN,1218.0,,0,738,Hungary,Spain
FR,4296.0,BUD,1489.0,BGY,1525.0,,0,738,Hungary,Italy
FR,4296.0,BUD,1489.0,BLL,608.0,,0,738,Hungary,Denmark
FR,4296.0,BUD,1489.0,BRS,490.0,,0,738,Hungary,United Kingdom
FR,4296.0,BUD,1489.0,BVA,1367.0,,0,738,Hungary,France
FR,4296.0,BUD,1489.0,CIA,1553.0,,0,738,Hungary,Italy
FR,4296.0,BUD,1489.0,CRL,304.0,,0,738,Hungary,Belgium
FR,4296.0,BUD,1489.0,DUB,599.0,,0,738,Hungary,Ireland
FR,4296.0,BUD,1489.0,MAD,1229.0,,0,738,Hungary,Spain
FR,4296.0,BUD,1489.0,MAN,478.0,,0,738,Hungary,United Kingdom
FR,4296.0,BUD,1489.0,PSA,1562.0,,0,738,Hungary,Italy
FR,4296.0,BUD,1489.0,STN,548.0,,0,738,Hungary,United Kingdom
FR,4296.0,BUD,1489.0,TMP,458.0,,0,738,Hungary,Finland
FR,4296.0,BUD,1489.0,TSF,1539.0,,0,738,Hungary,Italy
FR,4296.0,BVA,1367.0,ACE,1055.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,AGP,1230.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,AHO,1517.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,ALC,1212.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,BCN,1218.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,BDS,1506.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,BGY,1525.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,BLQ,1538.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,BRI,1501.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,BTS,1745.0,,0,738,France,Slovakia
FR,4296.0,BVA,1367.0,BUD,1489.0,,0,738,France,Hungary
FR,4296.0,BVA,1367.0,BZR,1360.0,,0,738,France,France
FR,4296.0,BVA,1367.0,CAG,1519.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,CIA,1553.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,DUB,599.0,,0,738,France,Ireland
FR,4296.0,BVA,1367.0,FAO,1626.0,,0,738,France,Portugal
FR,4296.0,BVA,1367.0,FEZ,1066.0,,0,738,France,Morocco
FR,4296.0,BVA,1367.0,GRO,1222.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,GSE,691.0,,0,738,France,Sweden
FR,4296.0,BVA,1367.0,KRK,669.0,,0,738,France,Poland
FR,4296.0,BVA,1367.0,LIS,1638.0,,0,738,France,Portugal
FR,4296.0,BVA,1367.0,MAD,1229.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,MAN,478.0,,0,738,France,United Kingdom
FR,4296.0,BVA,1367.0,NDR,5673.0,,0,738,France,Morocco
FR,4296.0,BVA,1367.0,NYO,699.0,,0,738,France,Sweden
FR,4296.0,BVA,1367.0,OPO,1636.0,,0,738,France,Portugal
FR,4296.0,BVA,1367.0,OUD,1070.0,,0,738,France,Morocco
FR,4296.0,BVA,1367.0,PMI,3998.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,PSA,1562.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,PSR,1505.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,PUY,1203.0,,0,738,France,Croatia
FR,4296.0,BVA,1367.0,RAK,1075.0,,0,738,France,Morocco
FR,4296.0,BVA,1367.0,RBA,1072.0,,0,738,France,Morocco
FR,4296.0,BVA,1367.0,RYG,657.0,,0,738,France,Norway
FR,4296.0,BVA,1367.0,SNN,603.0,,0,738,France,Ireland
FR,4296.0,BVA,1367.0,SVQ,1253.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,TFS,1056.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,TNG,1080.0,,0,738,France,Morocco
FR,4296.0,BVA,1367.0,TPS,1515.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,TRS,1545.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,TSF,1539.0,,0,738,France,Italy
FR,4296.0,BVA,1367.0,VLC,1246.0,,0,738,France,Spain
FR,4296.0,BVA,1367.0,VNO,3959.0,,0,738,France,Lithuania
FR,4296.0,BVA,1367.0,WMI,8414.0,,0,738,France,Poland
FR,4296.0,BVA,1367.0,ZAD,1209.0,,0,738,France,Croatia
FR,4296.0,BVA,1367.0,ZAZ,1252.0,,0,738,France,Spain
FR,4296.0,BVE,1278.0,STN,548.0,,0,738,France,United Kingdom
FR,4296.0,BZG,5591.0,BHX,469.0,,0,738,Poland,United Kingdom
FR,4296.0,BZG,5591.0,DUB,599.0,,0,738,Poland,Ireland
FR,4296.0,BZG,5591.0,STN,548.0,,0,738,Poland,United Kingdom
FR,4296.0,BZR,1360.0,BRE,353.0,,0,738,France,Germany
FR,4296.0,BZR,1360.0,BRS,490.0,,0,738,France,United Kingdom
FR,4296.0,BZR,1360.0,BVA,1367.0,,0,738,France,France
FR,4296.0,BZR,1360.0,EDI,535.0,,0,738,France,United Kingdom
FR,4296.0,BZR,1360.0,LTN,492.0,,0,738,France,United Kingdom
FR,4296.0,BZR,1360.0,MAN,478.0,,0,738,France,United Kingdom
FR,4296.0,BZR,1360.0,NRN,4198.0,,0,738,France,Germany
FR,4296.0,BZR,1360.0,NYO,699.0,,0,738,France,Sweden
FR,4296.0,BZR,1360.0,RYG,657.0,,0,738,France,Norway
FR,4296.0,CAG,1519.0,BGY,1525.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,BRI,1501.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,BVA,1367.0,,0,738,Italy,France
FR,4296.0,CAG,1519.0,CIA,1553.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,CRL,304.0,,0,738,Italy,Belgium
FR,4296.0,CAG,1519.0,CUF,1534.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,FKB,4166.0,,0,738,Italy,Germany
FR,4296.0,CAG,1519.0,GOA,1528.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,GRO,1222.0,,0,738,Italy,Spain
FR,4296.0,CAG,1519.0,HHN,355.0,,0,738,Italy,Germany
FR,4296.0,CAG,1519.0,KRK,669.0,,0,738,Italy,Poland
FR,4296.0,CAG,1519.0,KUN,3956.0,,0,738,Italy,Lithuania
FR,4296.0,CAG,1519.0,MAD,1229.0,,0,738,Italy,Spain
FR,4296.0,CAG,1519.0,MRS,1353.0,,0,738,Italy,France
FR,4296.0,CAG,1519.0,NRN,4198.0,,0,738,Italy,Germany
FR,4296.0,CAG,1519.0,PEG,1567.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,PMF,1531.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,PSA,1562.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,PSR,1505.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,TPS,1515.0,,0,738,Italy,Italy
FR,4296.0,CAG,1519.0,TSF,1539.0,,0,738,Italy,Italy
FR,4296.0,CCF,1352.0,BLL,608.0,,0,738,France,Denmark
FR,4296.0,CCF,1352.0,BOH,494.0,,0,738,France,United Kingdom
FR,4296.0,CCF,1352.0,CRL,304.0,,0,738,France,Belgium
FR,4296.0,CCF,1352.0,DUB,599.0,,0,738,France,Ireland
FR,4296.0,CCF,1352.0,EIN,585.0,,0,738,France,Netherlands
FR,4296.0,CCF,1352.0,EMA,523.0,,0,738,France,United Kingdom
FR,4296.0,CCF,1352.0,LPL,491.0,,0,738,France,United Kingdom
FR,4296.0,CCF,1352.0,OPO,1636.0,,0,738,France,Portugal
FR,4296.0,CCF,1352.0,PIK,537.0,,0,738,France,United Kingdom
FR,4296.0,CCF,1352.0,STN,548.0,,0,738,France,United Kingdom
FR,4296.0,CFE,1330.0,OPO,1636.0,,0,738,France,Portugal
FR,4296.0,CFU,1460.0,BLL,608.0,,0,738,Greece,Denmark
FR,4296.0,CFU,1460.0,BRE,353.0,,0,738,Greece,Germany
FR,4296.0,CFU,1460.0,CIA,1553.0,,0,738,Greece,Italy
FR,4296.0,CFU,1460.0,CRL,304.0,,0,738,Greece,Belgium
FR,4296.0,CFU,1460.0,EDI,535.0,,0,738,Greece,United Kingdom
FR,4296.0,CFU,1460.0,EIN,585.0,,0,738,Greece,Netherlands
FR,4296.0,CFU,1460.0,EMA,523.0,,0,738,Greece,United Kingdom
FR,4296.0,CFU,1460.0,LBA,517.0,,0,738,Greece,United Kingdom
FR,4296.0,CFU,1460.0,MAN,478.0,,0,738,Greece,United Kingdom
FR,4296.0,CFU,1460.0,NRN,4198.0,,0,738,Greece,Germany
FR,4296.0,CFU,1460.0,PIK,537.0,,0,738,Greece,United Kingdom
FR,4296.0,CFU,1460.0,RYG,657.0,,0,738,Greece,Norway
FR,4296.0,CFU,1460.0,STN,548.0,,0,738,Greece,United Kingdom
FR,4296.0,CGN,344.0,AGP,1230.0,,0,738,Germany,Spain
FR,4296.0,CGN,344.0,FAO,1626.0,,0,738,Germany,Portugal
FR,4296.0,CGN,344.0,GRO,1222.0,,0,738,Germany,Spain
FR,4296.0,CGN,344.0,PMI,3998.0,,0,738,Germany,Spain
FR,4296.0,CGN,344.0,TFS,1056.0,,0,738,Germany,Spain
FR,4296.0,CHQ,1474.0,ATH,3941.0,,0,738,Greece,Greece
FR,4296.0,CHQ,1474.0,BGY,1525.0,,0,738,Greece,Italy
FR,4296.0,CHQ,1474.0,BLL,608.0,,0,738,Greece,Denmark
FR,4296.0,CHQ,1474.0,BOH,494.0,,0,738,Greece,United Kingdom
FR,4296.0,CHQ,1474.0,BRE,353.0,,0,738,Greece,Germany
FR,4296.0,CHQ,1474.0,BRS,490.0,,0,738,Greece,United Kingdom
FR,4296.0,CHQ,1474.0,CIA,1553.0,,0,738,Greece,Italy
FR,4296.0,CHQ,1474.0,CRL,304.0,,0,738,Greece,Belgium
FR,4296.0,CHQ,1474.0,DUB,599.0,,0,738,Greece,Ireland
FR,4296.0,CHQ,1474.0,EIN,585.0,,0,738,Greece,Netherlands
FR,4296.0,CHQ,1474.0,EMA,523.0,,0,738,Greece,United Kingdom
FR,4296.0,CHQ,1474.0,FMM,3986.0,,0,738,Greece,Germany
FR,4296.0,CHQ,1474.0,HHN,355.0,,0,738,Greece,Germany
FR,4296.0,CHQ,1474.0,KTW,671.0,,0,738,Greece,Poland
FR,4296.0,CHQ,1474.0,LBA,517.0,,0,738,Greece,United Kingdom
FR,4296.0,CHQ,1474.0,MRS,1353.0,,0,738,Greece,France
FR,4296.0,CHQ,1474.0,NRN,4198.0,,0,738,Greece,Germany
FR,4296.0,CHQ,1474.0,NYO,699.0,,0,738,Greece,Sweden
FR,4296.0,CHQ,1474.0,PFO,1198.0,,0,738,Greece,Cyprus
FR,4296.0,CHQ,1474.0,RYG,657.0,,0,738,Greece,Norway
FR,4296.0,CHQ,1474.0,SKG,1486.0,,0,738,Greece,Greece
FR,4296.0,CHQ,1474.0,STN,548.0,,0,738,Greece,United Kingdom
FR,4296.0,CHQ,1474.0,TSF,1539.0,,0,738,Greece,Italy
FR,4296.0,CHQ,1474.0,VNO,3959.0,,0,738,Greece,Lithuania
FR,4296.0,CHQ,1474.0,WMI,8414.0,,0,738,Greece,Poland
FR,4296.0,CHQ,1474.0,WRO,680.0,,0,738,Greece,Poland
FR,4296.0,CIA,1553.0,AGP,1230.0,,0,738,Italy,Spain
FR,4296.0,CIA,1553.0,AHO,1517.0,,0,738,Italy,Italy
FR,4296.0,CIA,1553.0,BCN,1218.0,,0,738,Italy,Spain
FR,4296.0,CIA,1553.0,BDS,1506.0,,0,738,Italy,Italy
FR,4296.0,CIA,1553.0,BLL,608.0,,0,738,Italy,Denmark
FR,4296.0,CIA,1553.0,BOD,1264.0,,0,738,Italy,France
FR,4296.0,CIA,1553.0,BRI,1501.0,,0,738,Italy,Italy
FR,4296.0,CIA,1553.0,BTS,1745.0,,0,738,Italy,Slovakia
FR,4296.0,CIA,1553.0,BUD,1489.0,,0,738,Italy,Hungary
FR,4296.0,CIA,1553.0,BVA,1367.0,,0,738,Italy,France
FR,4296.0,CIA,1553.0,CAG,1519.0,,0,738,Italy,Italy
FR,4296.0,CIA,1553.0,CFU,1460.0,,0,738,Italy,Greece
FR,4296.0,CIA,1553.0,CHQ,1474.0,,0,738,Italy,Greece
FR,4296.0,CIA,1553.0,CIY,9327.0,,0,738,Italy,Italy
FR,4296.0,CIA,1553.0,CRL,304.0,,0,738,Italy,Belgium
FR,4296.0,CIA,1553.0,DUB,599.0,,0,738,Italy,Ireland
FR,4296.0,CIA,1553.0,EDI,535.0,,0,738,Italy,United Kingdom
FR,4296.0,CIA,1553.0,EIN,585.0,,0,738,Italy,Netherlands
FR,4296.0,CIA,1553.0,EMA,523.0,,0,738,Italy,United Kingdom
FR,4296.0,CIA,1553.0,FKB,4166.0,,0,738,Italy,Germany
FR,4296.0,CIA,1553.0,FMM,3986.0,,0,738,Italy,Germany
FR,4296.0,CIA,1553.0,GSE,691.0,,0,738,Italy,Sweden
FR,4296.0,CIA,1553.0,HHN,355.0,,0,738,Italy,Germany
FR,4296.0,CIA,1553.0,IBZ,1225.0,,0,738,Italy,Spain
FR,4296.0,CIA,1553.0,KRK,669.0,,0,738,Italy,Poland
FR,4296.0,CIA,1553.0,MAD,1229.0,,0,738,Italy,Spain
FR,4296.0,CIA,1553.0,MAN,478.0,,0,738,Italy,United Kingdom
FR,4296.0,CIA,1553.0,MRS,1353.0,,0,738,Italy,France
FR,4296.0,CIA,1553.0,NRN,4198.0,,0,738,Italy,Germany
FR,4296.0,CIA,1553.0,NYO,699.0,,0,738,Italy,Sweden
FR,4296.0,CIA,1553.0,OPO,1636.0,,0,738,Italy,Portugal
FR,4296.0,CIA,1553.0,PIK,537.0,,0,738,Italy,United Kingdom
FR,4296.0,CIA,1553.0,PMI,3998.0,,0,738,Italy,Spain
FR,4296.0,CIA,1553.0,POZ,674.0,,0,738,Italy,Poland
FR,4296.0,CIA,1553.0,RAK,1075.0,,0,738,Italy,Morocco
FR,4296.0,CIA,1553.0,RYG,657.0,,0,738,Italy,Norway
FR,4296.0,CIA,1553.0,SDR,1251.0,,0,738,Italy,Spain
FR,4296.0,CIA,1553.0,SKG,1486.0,,0,738,Italy,Greece
FR,4296.0,CIA,1553.0,STN,548.0,,0,738,Italy,United Kingdom
FR,4296.0,CIA,1553.0,SVQ,1253.0,,0,738,Italy,Spain
FR,4296.0,CIA,1553.0,TPS,1515.0,,0,738,Italy,Italy
FR,4296.0,CIA,1553.0,VLC,1246.0,,0,738,Italy,Spain
FR,4296.0,CIA,1553.0,VNO,3959.0,,0,738,Italy,Lithuania
FR,4296.0,CIA,1553.0,WMI,8414.0,,0,738,Italy,Poland
FR,4296.0,CIA,1553.0,WRO,680.0,,0,738,Italy,Poland
FR,4296.0,CIY,9327.0,CIA,1553.0,,0,738,Italy,Italy
FR,4296.0,CIY,9327.0,CRL,304.0,,0,738,Italy,Belgium
FR,4296.0,CIY,9327.0,DUB,599.0,,0,738,Italy,Ireland
FR,4296.0,CIY,9327.0,HHN,355.0,,0,738,Italy,Germany
FR,4296.0,CIY,9327.0,KUN,3956.0,,0,738,Italy,Lithuania
FR,4296.0,CIY,9327.0,PSA,1562.0,,0,738,Italy,Italy
FR,4296.0,CIY,9327.0,STN,548.0,,0,738,Italy,United Kingdom
FR,4296.0,CRL,304.0,ACE,1055.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,AGA,1064.0,,0,738,Belgium,Morocco
FR,4296.0,CRL,304.0,AGP,1230.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,AHO,1517.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,ALC,1212.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,AOI,4309.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,BCN,1218.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,BDS,1506.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,BGY,1525.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,BIQ,1280.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,BLQ,1538.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,BOD,1264.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,BRI,1501.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,BTS,1745.0,,0,738,Belgium,Slovakia
FR,4296.0,CRL,304.0,BUD,1489.0,,0,738,Belgium,Hungary
FR,4296.0,CRL,304.0,CAG,1519.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,CCF,1352.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,CFU,1460.0,,0,738,Belgium,Greece
FR,4296.0,CRL,304.0,CHQ,1474.0,,0,738,Belgium,Greece
FR,4296.0,CRL,304.0,CIA,1553.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,CIY,9327.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,DUB,599.0,,0,738,Belgium,Ireland
FR,4296.0,CRL,304.0,EDI,535.0,,0,738,Belgium,United Kingdom
FR,4296.0,CRL,304.0,EGC,1265.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,FAO,1626.0,,0,738,Belgium,Portugal
FR,4296.0,CRL,304.0,FEZ,1066.0,,0,738,Belgium,Morocco
FR,4296.0,CRL,304.0,FNI,1439.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,FSC,1323.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,FUE,1051.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,GOA,1528.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,GRO,1222.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,IBZ,1225.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,KRK,669.0,,0,738,Belgium,Poland
FR,4296.0,CRL,304.0,LEI,1213.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,LPA,1054.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,LRH,6493.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,MAD,1229.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,MAN,478.0,,0,738,Belgium,United Kingdom
FR,4296.0,CRL,304.0,MPL,1359.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,MRS,1353.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,NDR,5673.0,,0,738,Belgium,Morocco
FR,4296.0,CRL,304.0,NYO,699.0,,0,738,Belgium,Sweden
FR,4296.0,CRL,304.0,OPO,1636.0,,0,738,Belgium,Portugal
FR,4296.0,CRL,304.0,OUD,1070.0,,0,738,Belgium,Morocco
FR,4296.0,CRL,304.0,PEG,1567.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,PFO,1198.0,,0,738,Belgium,Cyprus
FR,4296.0,CRL,304.0,PGF,1356.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,PMI,3998.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,PSA,1562.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,PSR,1505.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,PUY,1203.0,,0,738,Belgium,Croatia
FR,4296.0,CRL,304.0,RAK,1075.0,,0,738,Belgium,Morocco
FR,4296.0,CRL,304.0,RBA,1072.0,,0,738,Belgium,Morocco
FR,4296.0,CRL,304.0,RDZ,1289.0,,0,738,Belgium,France
FR,4296.0,CRL,304.0,REU,1236.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,RHO,1472.0,,0,738,Belgium,Greece
FR,4296.0,CRL,304.0,RYG,657.0,,0,738,Belgium,Norway
FR,4296.0,CRL,304.0,SDR,1251.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,SKG,1486.0,,0,738,Belgium,Greece
FR,4296.0,CRL,304.0,SUF,1508.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,SVQ,1253.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,TFS,1056.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,TGD,1741.0,,0,738,Belgium,Montenegro
FR,4296.0,CRL,304.0,TNG,1080.0,,0,738,Belgium,Morocco
FR,4296.0,CRL,304.0,TPS,1515.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,TRN,1526.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,TRS,1545.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,TSF,1539.0,,0,738,Belgium,Italy
FR,4296.0,CRL,304.0,VLC,1246.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,VNO,3959.0,,0,738,Belgium,Lithuania
FR,4296.0,CRL,304.0,VOL,1448.0,,0,738,Belgium,Greece
FR,4296.0,CRL,304.0,WMI,8414.0,,0,738,Belgium,Poland
FR,4296.0,CRL,304.0,ZAD,1209.0,,0,738,Belgium,Croatia
FR,4296.0,CRL,304.0,ZAZ,1252.0,,0,738,Belgium,Spain
FR,4296.0,CRL,304.0,ZTH,1488.0,,0,738,Belgium,Greece
FR,4296.0,CTA,1509.0,BGY,1525.0,,0,738,Italy,Italy
FR,4296.0,CTA,1509.0,BLQ,1538.0,,0,738,Italy,Italy
FR,4296.0,CTA,1509.0,EIN,585.0,,0,738,Italy,Netherlands
FR,4296.0,CTA,1509.0,FCO,1555.0,,0,738,Italy,Italy
FR,4296.0,CTA,1509.0,MAD,1229.0,,0,738,Italy,Spain
FR,4296.0,CTA,1509.0,MRS,1353.0,,0,738,Italy,France
FR,4296.0,CTA,1509.0,TRN,1526.0,,0,738,Italy,Italy
FR,4296.0,CTA,1509.0,TSF,1539.0,,0,738,Italy,Italy
FR,4296.0,CUF,1534.0,AHO,1517.0,,0,738,Italy,Italy
FR,4296.0,CUF,1534.0,CAG,1519.0,,0,738,Italy,Italy
FR,4296.0,CUF,1534.0,TPS,1515.0,,0,738,Italy,Italy
FR,4296.0,DLE,1309.0,LIS,1638.0,,0,738,France,Portugal
FR,4296.0,DLE,1309.0,OPO,1636.0,,0,738,France,Portugal
FR,4296.0,DLE,1309.0,RAK,1075.0,,0,738,France,Morocco
FR,4296.0,DNR,1405.0,EMA,523.0,,0,738,France,United Kingdom
FR,4296.0,DNR,1405.0,STN,548.0,,0,738,France,United Kingdom
FR,4296.0,DTM,373.0,AGP,1230.0,,0,738,Germany,Spain
FR,4296.0,DTM,373.0,AHO,1517.0,,0,738,Germany,Italy
FR,4296.0,DTM,373.0,FAO,1626.0,,0,738,Germany,Portugal
FR,4296.0,DTM,373.0,GRO,1222.0,,0,738,Germany,Spain
FR,4296.0,DTM,373.0,KRK,669.0,,0,738,Germany,Poland
FR,4296.0,DTM,373.0,OPO,1636.0,,0,738,Germany,Portugal
FR,4296.0,DTM,373.0,PMI,3998.0,,0,738,Germany,Spain
FR,4296.0,DTM,373.0,STN,548.0,,0,738,Germany,United Kingdom
FR,4296.0,DUB,599.0,ACE,1055.0,,0,738,Ireland,Spain
FR,4296.0,DUB,599.0,AGP,1230.0,,0,738,Ireland,Spain
FR,4296.0,DUB,599.0,AHO,1517.0,,0,738,Ireland,Italy
FR,4296.0,DUB,599.0,ALC,1212.0,,0,738,Ireland,Spain
FR,4296.0,DUB,599.0,BCN,1218.0,,0,738,Ireland,Spain
FR,4296.0,DUB,599.0,BGY,1525.0,,0,738,Ireland,Italy
FR,4296.0,DUB,599.0,BHX,469.0,,0,738,Ireland,United Kingdom
FR,4296.0,DUB,599.0,BIQ,1280.0,,0,738,Ireland,France
